   131/299     11.9G   0.03432   0.03093   0.01112   0.07637       207       640    0.7406    0.7145    0.7619    0.4848   0.03229   0.01867  0.007246
   132/299     11.9G   0.03445   0.03086   0.01117   0.07649       236       640    0.7392    0.7163    0.7625    0.4853   0.03228   0.01866  0.007244
   133/299     11.9G   0.03418   0.03076   0.01098   0.07592       184       640    0.7593    0.7003    0.7627    0.4857   0.03227   0.01865  0.007246
   134/299     11.9G   0.03424    0.0308   0.01098   0.07602       193       640    0.7606    0.7004    0.7632     0.486   0.03225   0.01864  0.007242
   135/299     11.9G    0.0345   0.03084   0.01087   0.07621       224       640    0.7586    0.7035    0.7638    0.4867   0.03224   0.01863  0.007238
   136/299     11.9G    0.0341   0.03039   0.01079   0.07528       257       640    0.7588    0.7045    0.7644    0.4874   0.03223   0.01862  0.007234
   137/299     11.9G   0.03436   0.03094     0.011    0.0763       229       640    0.7505    0.7117    0.7648    0.4881   0.03222   0.01861  0.007229
   138/299     11.9G     0.034   0.03042   0.01062   0.07504       223       640    0.7493    0.7134    0.7654    0.4887   0.03221   0.01859  0.007227
   139/299     11.9G   0.03421   0.03053   0.01076   0.07551       217       640    0.7572    0.7077     0.766    0.4897   0.03219   0.01858  0.007223
   140/299     11.9G     0.034   0.03066   0.01083   0.07549       170       640    0.7564    0.7084    0.7666      0.49   0.03218   0.01857   0.00722
   141/299     11.9G   0.03406    0.0303   0.01094    0.0753       142       640    0.7585    0.7077    0.7671    0.4907   0.03217   0.01857  0.007214
   142/299     11.9G   0.03418   0.03104   0.01094   0.07616       204       640    0.7673    0.7018    0.7676    0.4914   0.03216   0.01856  0.007212
   143/299     11.9G   0.03383   0.03039   0.01053   0.07475       156       640    0.7695    0.7006    0.7682    0.4918   0.03215   0.01855  0.007208
   144/299     11.9G   0.03377   0.03046   0.01047    0.0747       211       640     0.772     0.699    0.7683     0.492   0.03214   0.01854  0.007199
   145/299     11.9G   0.03385    0.0304   0.01034   0.07458       182       640    0.7643    0.7051    0.7685     0.492   0.03213   0.01853  0.007198
   146/299     11.9G    0.0338   0.03027   0.01063    0.0747       200       640     0.768    0.7029    0.7689    0.4927   0.03212   0.01852  0.007194
   147/299     11.9G   0.03368   0.03025   0.01035   0.07429       205       640    0.7658    0.7056    0.7696    0.4928    0.0321   0.01851  0.007184
   148/299     11.9G   0.03364   0.03016    0.0103   0.07409       222       640    0.7644     0.708      0.77    0.4935   0.03209   0.01851   0.00718
   149/299     11.9G   0.03362   0.03017   0.01046   0.07425       166       640    0.7653    0.7073    0.7705    0.4942   0.03208    0.0185  0.007174
   150/299     11.9G   0.03347   0.03007   0.01015   0.07368       187       640     0.761    0.7114     0.771    0.4945   0.03206   0.01849  0.007172
   151/299     11.9G   0.03341   0.02996   0.01012   0.07349       224       640    0.7609    0.7111    0.7714     0.495   0.03205   0.01848  0.007172
   152/299     11.9G   0.03376   0.03009   0.01044   0.07429       182       640    0.7621    0.7098    0.7716    0.4953   0.03204   0.01847  0.007167
   153/299     11.9G   0.03333   0.02998   0.01004   0.07335       193       640    0.7657    0.7069    0.7718    0.4959   0.03204   0.01847  0.007166
   154/299     11.9G   0.03333   0.02992   0.01002   0.07327       183       640    0.7539    0.7176     0.772    0.4961   0.03203   0.01846  0.007164
   155/299     11.9G   0.03328   0.03009  0.009919   0.07329       209       640    0.7644    0.7107     0.772    0.4969   0.03202   0.01845  0.007162
   156/299     11.9G   0.03309   0.02955   0.01011   0.07274       261       640    0.7532    0.7223    0.7726    0.4971   0.03201   0.01845   0.00716
   157/299     11.9G   0.03303   0.02987  0.009863   0.07276       215       640    0.7519    0.7239    0.7726    0.4979     0.032   0.01844  0.007151
   158/299     11.9G   0.03301   0.03015   0.01004   0.07321       209       640    0.7547    0.7219    0.7725    0.4983   0.03199   0.01843   0.00715
   159/299     11.9G   0.03299    0.0299  0.009991   0.07288       183       640    0.7548    0.7229    0.7735    0.4991   0.03198   0.01843  0.007144
   160/299     11.9G   0.03308   0.02987  0.009864   0.07281       210       640    0.7573    0.7218    0.7738    0.4994   0.03197   0.01842  0.007138
   161/299     11.9G   0.03293   0.02985  0.009965   0.07275       206       640    0.7578    0.7216    0.7743    0.4996   0.03195   0.01841  0.007137
   162/299     11.9G   0.03311   0.02974  0.009727   0.07257       199       640    0.7639    0.7173    0.7745    0.5002   0.03194   0.01841  0.007132
   163/299     11.9G   0.03259    0.0292  0.009815   0.07161       198       640    0.7622    0.7209    0.7751    0.5006   0.03194    0.0184  0.007124
   164/299     11.9G   0.03283   0.02953  0.009621   0.07197       184       640    0.7569    0.7266    0.7754    0.5014   0.03193   0.01839  0.007123
   165/299     11.9G   0.03255   0.02924  0.009603   0.07139       233       640    0.7598    0.7249    0.7757    0.5017   0.03191   0.01839  0.007118
   166/299     11.9G   0.03268   0.02951   0.00945   0.07165       198       640    0.7595    0.7258     0.776    0.5024    0.0319   0.01838  0.007115
   167/299     11.9G   0.03272   0.02947  0.009579   0.07176       199       640    0.7612    0.7253    0.7762     0.503   0.03189   0.01838  0.007118
   168/299     11.9G   0.03239   0.02915  0.009442   0.07098       221       640    0.7653    0.7234    0.7766    0.5034   0.03187   0.01837  0.007115
   169/299     11.9G   0.03243   0.02926  0.009391   0.07108       181       640    0.7671    0.7219    0.7769    0.5039   0.03186   0.01837  0.007113
   170/299     11.9G   0.03263   0.02944  0.009658   0.07173       188       640    0.7564    0.7329    0.7773    0.5042   0.03185   0.01836  0.007108
   171/299     11.9G   0.03241   0.02919  0.009484   0.07109       223       640    0.7556    0.7347    0.7777    0.5046   0.03184   0.01836  0.007107
   172/299     11.9G   0.03228   0.02914  0.009648   0.07107       215       640    0.7669    0.7253    0.7775    0.5048   0.03183   0.01836  0.007106
   173/299     11.9G   0.03244   0.02932  0.009535   0.07129       226       640    0.7688    0.7244     0.778    0.5053   0.03183   0.01835    0.0071
   174/299     11.9G    0.0323   0.02928  0.009203   0.07078       216       640    0.7612    0.7315    0.7786    0.5058   0.03182   0.01835  0.007093
   175/299     11.9G   0.03218    0.0289  0.009501   0.07059       199       640     0.772    0.7227    0.7787    0.5062   0.03181   0.01835  0.007087
   176/299     11.9G   0.03206    0.0289  0.009217   0.07018       201       640    0.7721    0.7234    0.7791    0.5067    0.0318   0.01834  0.007082
   177/299     11.9G   0.03228   0.02903  0.009326   0.07064       218       640    0.7663    0.7288    0.7796    0.5076   0.03179   0.01834  0.007075
   178/299     11.9G   0.03205   0.02923  0.009148   0.07043       167       640    0.7683    0.7278      0.78    0.5081   0.03178   0.01834   0.00707
   179/299     11.9G   0.03192   0.02881  0.008852   0.06958       200       640    0.7751    0.7223    0.7801    0.5082   0.03177   0.01834  0.007063
   180/299     11.9G   0.03189   0.02879  0.009172   0.06985       220       640    0.7781    0.7194    0.7804    0.5086   0.03176   0.01833  0.007058
   181/299     11.9G   0.03217   0.02882  0.009009      0.07       201       640    0.7698     0.727    0.7807    0.5087   0.03175   0.01833  0.007051
